ID,LOCATION,DATE,LATITUDE,LONGITUDE,spider_length,abdomen_length,abdomen_area,radius,mesh_size
157928,GENT,2019-10-15T00:00:00Z,51.066813,3.683076,14.73421271,9.970046471,62.94719652,NA,NA
157938,GENT,2019-10-15T00:00:00Z,51.048941,3.686042,11.25856507,8.731520953,42.39620139,NA,NA
157943,GENT,2019-10-15T00:00:00Z,51.071517,3.668333,13.87851985,10.36525738,63.0615455,NA,NA
158036,GENT,2019-10-15T00:00:00Z,51.030132,3.701314,NA,NA,NA,12,0.387096774
158041,GENT,2019-10-15T00:00:00Z,51.031687,3.707447,NA,10.15654004,56.77005287,13,0.333333333
158222,GENT,2019-10-16T00:00:00Z,51.066955,3.766909,12.94558188,10.32554754,62.9001532,NA,NA
158223,GENT,2019-10-16T00:00:00Z,51.067265,3.767277,10.43264945,8.327308154,36.54711578,8,0.470588235
158226,GENT,2019-10-16T00:00:00Z,51.067748,3.766919,13.64644947,12.23831432,87.76089305,12,0.666666667
158230,GENT,2019-10-16T00:00:00Z,51.06741,3.766692,13.848999,NA,NA,11,0.407407407
160570,GENT,2019-10-11T00:00:00Z,51.070433,3.693222,NA,NA,NA,17,0.894736842
160571,GENT,2019-10-11T00:00:00Z,51.069413,3.692653,15.18058507,12.75840776,97.5515017,18,1.5
W19,GENT,2020-10-05T00:00:00Z,51.048034,3.695156,16.12520713,11.31173684,78.38011152,NA,NA
280048,GENT,2020-09-30T00:00:00Z,51.056318,3.822602,11.21817966,8.785255456,44.94251368,12,0.375
285663,GENT,2020-10-12T00:00:00Z,51.059776,3.825353,14.05771944,10.79804193,71.82946573,10,0.3125
279851,GENT,2020-09-30T00:00:00Z,51.057341,3.808164,15.15764042,14.26107983,123.9651949,9,0.642857143
O23,GENT,2020-10-05T00:00:00Z,51.034908,3.700668,NA,NA,NA,NA,NA
282809,GENT,2020-10-06T00:00:00Z,51.030329,3.66039,13.33515565,10.22276223,68.49817588,NA,NA
B6,GENT,2020-10-05T00:00:00Z,51.066419,3.684375,NA,NA,NA,NA,NA
279587,GENT,2020-09-30T00:00:00Z,51.044838,3.707234,14.99711622,9.373299425,46.6415632,17.5,0.760869565
B27,GENT,2020-10-05T00:00:00Z,51.066615,3.683841,14.04406276,10.96741603,74.42976104,NA,NA
W9,GENT,2020-10-05T00:00:00Z,51.048068,3.695114,19.71315254,17.21405921,186.5541569,NA,NA
282793,GENT,2020-10-06T00:00:00Z,51.032367,3.662967,15.84925521,12.39584864,84.74545943,NA,NA
285675,GENT,2020-10-12T00:00:00Z,51.060982,3.829754,10.60951312,7.735140216,36.1219477,14,0.424242424
287430,GENT,2020-10-17T00:00:00Z,51.056255,3.792912,NA,NA,NA,20,0.740740741
W20,GENT,2020-10-05T00:00:00Z,51.048028,3.695184,15.29510746,11.9362017,97.16069789,NA,NA
279684,GENT,2020-09-30T00:00:00Z,51.039402,3.69,16.74583521,13.39685494,126.2079237,17.7,0.536363636
M12,GENT,2020-10-05T00:00:00Z,51.047487,3.720405,12.55180873,9.008727418,56.24295554,NA,NA
B18,GENT,2020-10-05T00:00:00Z,51.066572,3.684249,13.08095472,9.864532883,71.64390611,NA,NA
279785,GENT,2020-09-30T00:00:00Z,51.036089,3.68224,12.95792779,8.821266709,61.13297815,NA,NA
O9,GENT,2020-10-05T00:00:00Z,51.035037,3.700809,13.33935765,10.89947525,72.50275275,NA,NA
W4,GENT,2020-10-05T00:00:00Z,51.048099,3.694989,10.07024091,6.958259982,23.64538627,NA,NA
F4,GENT,2020-10-05T00:00:00Z,51.067219,3.688871,11.44174453,8.102786789,40.42113807,NA,NA
287308,GENT,2020-10-17T00:00:00Z,51.056141,3.787848,11.57124128,8.269241669,40.28334734,17,0.80952381
F13,GENT,2020-10-05T00:00:00Z,51.067078,3.689034,8.503145144,5.99771646,19.9947313,NA,NA
B2,GENT,2020-10-05T00:00:00Z,51.066827,3.684031,13.72995192,11.39201026,88.69045881,NA,NA
284582,GENT,2020-10-10T00:00:00Z,51.056741,3.779895,14.58702238,11.4348994,82.30176982,7,0.388888889
M4,GENT,2020-10-05T00:00:00Z,51.047253,3.720297,14.97276264,10.98048441,78.40314584,NA,NA
279157,GENT,2020-09-29T00:00:00Z,51.06596,3.696191,14.54572765,12.31071638,NA,11,0.733333333
W7,GENT,2020-10-05T00:00:00Z,51.048064,3.695048,15.01761628,12.17595758,86.57553627,NA,NA
285695,GENT,2020-10-12T00:00:00Z,51.05909,3.835676,17.75979295,12.42870361,70.74829932,12,0.444444444
F14,GENT,2020-10-05T00:00:00Z,51.067086,3.68913,15.4442805,13.39375254,114.3368613,NA,NA
W18,GENT,2020-10-05T00:00:00Z,51.048034,3.695156,14.65102107,9.44395815,NA,NA,NA
F22,GENT,2020-10-05T00:00:00Z,51.069291,3.692179,12.87410324,9.190588442,53.44128643,NA,NA
C15,GENT,2020-10-05T00:00:00Z,51.050225,3.711018,14.91006734,11.71349658,74.17471211,NA,NA
279583,GENT,2020-09-30T00:00:00Z,51.044838,3.707234,12.71435871,9.374275271,NA,13.3,0.738888889
W25,GENT,2020-10-05T00:00:00Z,51.048038,3.695079,14.29308525,9.66645618,NA,NA,NA
F7,GENT,2020-10-05T00:00:00Z,51.067158,3.688685,11.02404127,9.157958597,56.46925498,NA,NA
M14,GENT,2020-10-05T00:00:00Z,51.047623,3.720214,14.88620889,10.91384913,87.47787951,NA,NA
279579,GENT,2020-09-30T00:00:00Z,51.044838,3.707234,15.72939783,11.4905918,89.44803355,12.6,0.7875
F3,GENT,2020-10-05T00:00:00Z,51.067246,3.688896,11.18787913,7.820126893,33.90098002,NA,NA
M19,GENT,2020-10-05T00:00:00Z,51.047976,3.71992,16.14665658,10.7421203,69.68352365,NA,NA
B25,GENT,2020-10-05T00:00:00Z,51.066648,3.683933,14.04651415,12.06560556,90.04803342,NA,NA
O5,GENT,2020-10-05T00:00:00Z,51.035242,3.701195,13.66444962,10.6048381,NA,NA,NA
W15,GENT,2020-10-05T00:00:00Z,51.048037,3.695137,15.44207678,11.93203386,94.33834332,NA,NA
M10,GENT,2020-10-05T00:00:00Z,51.047502,3.720273,14.14377562,12.13969041,95.18485875,NA,NA
C16,GENT,2020-10-05T00:00:00Z,51.050288,3.710979,14.25690794,10.6411011,71.55459042,NA,NA
O3,GENT,2020-10-05T00:00:00Z,51.035291,3.701358,13.58233235,10.639046220000001,79.8701802,NA,NA
279882,GENT,2020-09-30T00:00:00Z,51.054132,3.738415,11.22421958,7.480433745,30.3524614,17,0.586206897
M8,GENT,2020-10-05T00:00:00Z,51.047463,3.720264,14.3568758,11.08222473,87.54282521,NA,NA
O21,GENT,2020-10-05T00:00:00Z,51.03478,3.700482,12.50038947,10.29521401,66.27791241,NA,NA
B3,GENT,2020-10-05T00:00:00Z,51.066467,3.684514,12.29792385,9.610955627,62.58983124,NA,NA
W24,GENT,2020-10-05T00:00:00Z,51.048066,3.694859,16.62010406,11.95584074,83.37054716,NA,NA
C14,GENT,2020-10-05T00:00:00Z,51.050185,3.711093,10.53106801,7.794424646,38.90233902,NA,NA
B11,GENT,2020-10-05T00:00:00Z,51.06617,3.684383,13.17730109,11.24978493,86.99654417,NA,NA
279829,GENT,2020-09-30T00:00:00Z,51.074342,3.807674,13.13973335,9.206912985,53.24617967,13,0.52
285703,GENT,2020-10-12T00:00:00Z,51.059551,3.834357,9.987273692,6.961356279,31.84475579,15,0.652173913
280001,GENT,2020-09-30T00:00:00Z,51.058667,3.815612,15.6070397,12.78778326,95.52941177,24,1.2
M3,GENT,2020-10-05T00:00:00Z,51.04744,3.720226,15.20510318,12.49606545,107.5646385,NA,NA
W26,GENT,2020-10-05T00:00:00Z,51.048116,3.694901,15.40948065,11.86992018,75.65550651,NA,NA
285671,GENT,2020-10-12T00:00:00Z,51.060902,3.829654,NA,NA,NA,16,0.444444444
B23,GENT,2020-10-05T00:00:00Z,51.066639,3.684031,13.46736721,11.40757395,80.18550034,NA,NA
279629,GENT,2020-09-30T00:00:00Z,51.042312,3.70074,NA,NA,NA,NA,NA
O15,GENT,2020-10-05T00:00:00Z,51.034187,3.700231,14.88997165,11.92434619,82.73817985,NA,NA
O10,GENT,2020-10-05T00:00:00Z,51.035006,3.700758,13.54101775,10.85728337,82.41525051,NA,NA
O12,GENT,2020-10-05T00:00:00Z,51.034812,3.700414,14.54222614,11.45710781,NA,NA,NA
M9,GENT,2020-10-05T00:00:00Z,51.047514,3.720245,13.48350785,11.32858987,77.91080975,NA,NA
279594,GENT,2020-09-30T00:00:00Z,51.043674,3.70581,14.80919563,10.89827927,77.84886046,10.5,0.42
279598,GENT,2020-09-30T00:00:00Z,51.043647,3.705963,12.67919461,9.777141315,NA,13,0.684210526
279741,GENT,2020-09-30T00:00:00Z,51.037363,3.689,14.48264114,11.02983749,92.41173156,9.9,0.761538462
O26,GENT,2020-10-05T00:00:00Z,51.035201,3.70124,16.68870214,13.41443784,NA,NA,NA
CE1,GENT,2020-10-05T00:00:00Z,51.04836,3.713387,14.16385954,10.36890008,74.20162805,NA,NA
C18,GENT,2020-10-05T00:00:00Z,51.050399,3.710821,16.11336552,12.83228042,113.0381659,NA,NA
B21,GENT,2020-10-05T00:00:00Z,51.066644,3.684111,13.85370417,11.29636652,87.02110279,NA,NA
M17,GENT,2020-10-05T00:00:00Z,51.047729,3.720244,15.59873777,12.95287641,116.9473476,NA,NA
F8,GENT,2020-10-05T00:00:00Z,51.067292,3.688757,13.20639333,10.56601908,69.15319917,NA,NA
O8,GENT,2020-10-05T00:00:00Z,51.035123,3.700857,18.2204408,15.45158385,152.75011370000001,NA,NA
279602,GENT,2020-09-30T00:00:00Z,51.043664,3.705875,12.9718797,9.253979032,43.40535869,NA,NA
F21,GENT,2020-10-05T00:00:00Z,51.068237,3.690642,18.10906249,14.25593464,126.0538373,NA,NA
279805,GENT,2020-09-30T00:00:00Z,51.055234,3.74571,14.37888954,10.14322444,47.46833885,16,0.444444444
278197,GENT,2020-09-25T00:00:00Z,51.073058,3.681401,13.11804288,NA,NA,12,0.6
O16,GENT,2020-10-05T00:00:00Z,51.034285,3.700237,17.44964531,15.41988836,155.5900176,NA,NA
283023,GENT,2020-10-06T00:00:00Z,51.061365,3.708575,13.97300423,NA,NA,14,0.823529412
M6,GENT,2020-10-05T00:00:00Z,51.047346,3.720289,13.64083496,10.07884179,65.01114066,NA,NA
285678,GENT,2020-10-12T00:00:00Z,51.060989,3.82989,10.35498257,8.471244539,41.7416557,22,0.733333333
W8,GENT,2020-10-05T00:00:00Z,51.048054,3.695068,14.71594875,12.35542663,100.9223688,NA,NA
O1,GENT,2020-10-05T00:00:00Z,51.035736,3.701834,11.51174303,9.213644446,58.1225513,NA,NA
W14,GENT,2020-10-05T00:00:00Z,51.048045,3.695114,15.24629873,12.589375,109.4141622,NA,NA
C17,GENT,2020-10-05T00:00:00Z,51.050346,3.710886,14.90203382,11.95222065,93.46007272,NA,NA
M15,GENT,2020-10-05T00:00:00Z,51.047666,3.720193,14.24891255,12.2359222,98.47639193,NA,NA
279901,GENT,2020-09-30T00:00:00Z,51.054132,3.738415,11.59762927,7.772456829,NA,15,0.576923077
285689,GENT,2020-10-12T00:00:00Z,51.059059,3.835824,15.14956266,9.580206802,NA,12,0.6
W16,GENT,2020-10-05T00:00:00Z,51.048034,3.695145,16.91796653,14.75659102,137.6629397,NA,NA
279174,GENT,2020-09-29T00:00:00Z,51.047912,3.719851,14.97567356,12.58190673,95.78850652,13.3,0.38
279923,GENT,2020-09-30T00:00:00Z,51.054132,3.738415,NA,NA,NA,11,0.916666667
279802,GENT,2020-09-30T00:00:00Z,51.056794,3.804752,NA,NA,NA,11,0.44
M11,GENT,2020-10-05T00:00:00Z,51.047482,3.720373,16.80303104,14.75535428,138.839564,NA,NA
287437,GENT,2020-10-17T00:00:00Z,51.056336,3.793832,9.545987998,7.57807939,NA,10,0.454545455
279932,GENT,2020-09-30T00:00:00Z,51.057505,3.797482,NA,NA,NA,NA,NA
279191,GENT,2020-09-29T00:00:00Z,51.046946,3.718068,11.68466064,9.235123492,55.97048036,9.5,0.296875
279188,GENT,2020-09-29T00:00:00Z,51.065497,3.69516,14.96344442,13.43656852,111.2168062,25,0.641025641
279768,GENT,2020-09-30T00:00:00Z,51.037142,3.684193,NA,NA,NA,NA,NA
O18,GENT,2020-10-05T00:00:00Z,51.034536,3.70029,15.80720982,12.18878671,105.8123596,NA,NA
283026,GENT,2020-10-06T00:00:00Z,51.061365,3.708575,10.85815544,8.454388896,37.45674652,8,0.307692308
285700,GENT,2020-10-12T00:00:00Z,51.059551,3.834357,16.25593643,11.6677798,93.34862385,10,0.588235294
279155,GENT,2020-09-29T00:00:00Z,51.047326,3.720969,14.16764249,7.95975033,48.27586207,16.5915,0.425423077
276679,GENT,2020-09-24T00:00:00Z,51.078444,3.658886,11.10724222,9.558583143,53.93589225,24,0.533333333
276682,GENT,2020-09-24T00:00:00Z,51.078426,3.659484,10.91209627,8.726786927,49.09328714,18,0.486486486
276687,GENT,2020-09-24T00:00:00Z,51.082799,3.657495,13.86350209,12.3932181,100.740275,16,0.41025641
276695,GENT,2020-09-24T00:00:00Z,51.082777,3.657477,12.40173826,9.595629127,59.6223963,12,0.324324324
276768,GENT,2020-09-24T00:00:00Z,51.091464,3.63805,16.57459709,13.91583437,105.3778479,21,0.583333333
276770,GENT,2020-09-24T00:00:00Z,51.092077,3.638236,12.71030446,10.90650337,64.43326521,18,0.666666667
278159,GENT,2020-09-25T00:00:00Z,51.067751,3.691384,NA,NA,NA,16,0.941176471
278163,GENT,2020-09-25T00:00:00Z,51.070008,3.688059,11.19591236,NA,NA,8,0.8
279164,GENT,2020-09-29T00:00:00Z,51.048008,3.719819,14.13505753,11.2074125,73.82251348,NA,NA
279239,GENT,2020-09-29T00:00:00Z,51.063352,3.701124,14.3180206,11.62577969,81.31932152,24,0.888888889
279283,GENT,2020-09-29T00:00:00Z,51.065649,3.694622,13.98183834,12.14227773,NA,8,0.266666667
279284,GENT,2020-09-29T00:00:00Z,51.065534,3.695794,14.06416255,12.18317874,87.65033408,16,0.457142857
279287,GENT,2020-09-29T00:00:00Z,51.064956,3.701296,11.44975345,8.353702143,39.39089433,12,0.75
279626,GENT,2020-09-30T00:00:00Z,51.042312,3.70074,NA,NA,NA,15.2,0.4
279638,GENT,2020-09-30T00:00:00Z,51.04194,3.699085,15.59275671,12.18899522,90.9830389,18.9,0.4725
279665,GENT,2020-09-30T00:00:00Z,51.039956,3.69141,NA,NA,NA,20,0.540540541
279674,GENT,2020-09-30T00:00:00Z,51.040504,3.692493,NA,NA,NA,13.2,0.366666667
279749,GENT,2020-09-30T00:00:00Z,51.037346,3.684983,NA,NA,NA,NA,NA
279756,GENT,2020-09-30T00:00:00Z,51.055287,3.747728,17.16901367,12.79699101,88.92873525,24,0.558139535
279758,GENT,2020-09-30T00:00:00Z,51.03711,3.684201,NA,NA,NA,NA,NA
279762,GENT,2020-09-30T00:00:00Z,51.056454,3.75877,NA,NA,NA,15,0.441176471
279766,GENT,2020-09-30T00:00:00Z,51.056771,3.804484,NA,NA,NA,11.5,0.425925926
279777,GENT,2020-09-30T00:00:00Z,51.056454,3.75877,NA,NA,NA,17,0.739130435
279781,GENT,2020-09-30T00:00:00Z,51.055029,3.756519,NA,NA,NA,12,0.8
279787,GENT,2020-09-30T00:00:00Z,51.055234,3.74571,NA,NA,NA,12,0.857142857
279791,GENT,2020-09-30T00:00:00Z,51.036086,3.681833,14.21555721,11.27711572,79.53757225,NA,NA
279821,GENT,2020-09-30T00:00:00Z,51.035248,3.678868,12.80273621,10.67548274,79.46086898,NA,NA
279841,GENT,2020-09-30T00:00:00Z,51.056883,3.804374,NA,NA,NA,10,0.4
279842,GENT,2020-09-30T00:00:00Z,51.057341,3.808164,15.80553011,13.33715474,113.875463,25,1.19047619
279849,GENT,2020-09-30T00:00:00Z,51.03562,3.678707,12.44120428,9.512864319,61.71544244,NA,NA
279854,GENT,2020-09-30T00:00:00Z,51.055281,3.738609,16.69607919,12.83729109,82.90989895,22,0.666666667
279857,GENT,2020-09-30T00:00:00Z,51.055597,3.76325,9.932741844,NA,NA,12,0.5
279860,GENT,2020-09-30T00:00:00Z,51.055597,3.76325,10.31779148,8.437208177,42.46764913,8.8,0.4
279864,GENT,2020-09-30T00:00:00Z,51.02139,3.743688,12.47063737,10.01467693,64.90396298,17,0.739130435
279872,GENT,2020-09-30T00:00:00Z,51.054132,3.738415,NA,NA,NA,14,0.482758621
279889,GENT,2020-09-30T00:00:00Z,50.9721,3.692606,NA,NA,NA,10,0.5
279899,GENT,2020-09-30T00:00:00Z,51.058053,3.813565,NA,NA,NA,16,0.64
279903,GENT,2020-09-30T00:00:00Z,50.9721,3.692606,NA,NA,NA,12.6,0.7
279911,GENT,2020-09-30T00:00:00Z,51.058053,3.813565,NA,NA,NA,20,0.465116279
279912,GENT,2020-09-30T00:00:00Z,50.9721,3.692606,NA,NA,NA,9.2,0.4
279913,GENT,2020-09-30T00:00:00Z,50.9721,3.692606,12.73245935,9.900837518,60.61888758,11,0.5
279915,GENT,2020-09-30T00:00:00Z,51.054132,3.738415,12.19120341,8.006318732,NA,14,0.4375
279916,GENT,2020-09-30T00:00:00Z,51.058053,3.813565,11.97999451,10.69446411,63.32151275,15,0.714285714
279928,GENT,2020-09-30T00:00:00Z,50.9721,3.692606,NA,NA,NA,6,0.333333333
279947,GENT,2020-09-30T00:00:00Z,51.054605,3.733921,NA,NA,NA,15,0.5
279961,GENT,2020-09-30T00:00:00Z,51.057665,3.799079,NA,NA,NA,7,0.5
279971,GENT,2020-09-30T00:00:00Z,50.9721,3.692606,NA,NA,NA,9.5,0.5
279975,GENT,2020-09-30T00:00:00Z,51.057787,3.797061,11.96305224,8.953354864,35.38697138,11,0.6875
280008,GENT,2020-09-30T00:00:00Z,51.057499,3.796367,14.08495144,11.58673803,84.61760185,20,1
280054,GENT,2020-09-30T00:00:00Z,51.057846,3.7972,8.586337636,5.940987643,16.72736101,8,0.333333333
280844,GENT,2020-09-30T00:00:00Z,51.024556,3.735132,10.61593947,7.182719778,25.28048781,12.5,0.5
282819,GENT,2020-10-06T00:00:00Z,51.030011,3.659124,NA,NA,NA,NA,NA
282968,GENT,2020-10-06T00:00:00Z,51.054738,3.725844,11.86696195,7.701747082,NA,8,0.615384615
282977,GENT,2020-10-06T00:00:00Z,51.053598,3.725355,15.5718939,11.88477955,86.18350349,18,0.529411765
282985,GENT,2020-10-06T00:00:00Z,51.053598,3.725355,16.09840204,12.17824301,83.32298469,14,0.56
283029,GENT,2020-10-06T00:00:00Z,51.061365,3.708575,11.90036474,9.036748174,42.53938927,10,0.5
283034,GENT,2020-10-06T00:00:00Z,51.058698,3.713135,12.06824513,9.124508372,42.13381117,10,0.5
283037,GENT,2020-10-06T00:00:00Z,51.058845,3.713788,11.43156245,8.062051901,NA,10,0.434782609
283040,GENT,2020-10-06T00:00:00Z,51.059298,3.706872,13.68311793,11.2311308,83.47243524,18,1.058823529
284523,GENT,2020-10-10T00:00:00Z,51.056562,3.775577,NA,NA,NA,8,1
284528,GENT,2020-10-10T00:00:00Z,51.057028,3.775438,9.373638496,6.794157934,23.96700302,6,1.2
285646,GENT,2020-10-12T00:00:00Z,51.058617,3.820536,NA,NA,NA,16,0.592592593
285649,GENT,2020-10-12T00:00:00Z,51.058617,3.820536,15.71396896,11.67184459,85.22896964,12,0.52173913
285655,GENT,2020-10-12T00:00:00Z,51.058617,3.820536,13.80741143,9.714960737,52.0364273,14,0.666666667
285668,GENT,2020-10-12T00:00:00Z,51.060411,3.827416,13.2830102,10.87611322,NA,17,0.944444444
285698,GENT,2020-10-12T00:00:00Z,51.059541,3.834455,NA,NA,NA,20,0.666666667
285713,GENT,2020-10-12T00:00:00Z,51.058518,3.837453,13.56501492,11.89196496,79.89303681,18,1
285716,GENT,2020-10-12T00:00:00Z,51.058451,3.83722,13.04210595,11.26360854,71.03598629,16,1.454545455
286114,GENT,2020-10-14T00:00:00Z,51.03021,3.830274,13.68040881,11.94411631,88.98715359,NA,NA
286117,GENT,2020-10-14T00:00:00Z,51.03021,3.830274,14.17555545,11.61209423,NA,NA,NA
287281,GENT,2020-10-17T00:00:00Z,51.055938,3.783771,13.66071009,12.19893292,NA,11,0.47826087
287289,GENT,2020-10-17T00:00:00Z,51.056022,3.784784,14.57112452,11.62493703,80.10724967,16,0.516129032
287295,GENT,2020-10-17T00:00:00Z,51.056085,3.785941,12.91977257,10.08652278,42.37453622,13,0.393939394
287323,GENT,2020-10-17T00:00:00Z,51.056325,3.787485,12.2234482,9.46162343,46.83633516,16,0.615384615
287340,GENT,2020-10-17T00:00:00Z,51.056059,3.787217,11.90936063,9.382103048,51.6157536,13,0.393939394
287353,GENT,2020-10-17T00:00:00Z,51.056367,3.790498,NA,NA,NA,10,0.4
287369,GENT,2020-10-17T00:00:00Z,51.056312,3.790944,NA,NA,NA,9,0.45
287410,GENT,2020-10-17T00:00:00Z,51.056247,3.792721,9.845721358,7.938831232,39.70988847,14,0.318181818
287424,GENT,2020-10-17T00:00:00Z,51.056464,3.791742,NA,NA,NA,15,0.416666667
287836,GENT,2020-10-18T00:00:00Z,51.029293,3.847744,NA,NA,NA,NA,NA
292267,GENT,2020-10-11T00:00:00Z,51.03858,3.785633,NA,NA,NA,12.2,0.530434783
292310,GENT,2020-10-18T00:00:00Z,51.030037,3.848764,12.687223,10.61547947,59.46670268,NA,NA
C7,GENT,2020-10-05T00:00:00Z,51.048783,3.712931,16.73668757,12.93572152,119.3169761,NA,NA
F2,GENT,2020-10-05T00:00:00Z,51.067266,3.688924,9.967074478,7.944924774,43.79171487,NA,NA
Fextra3,GENT,2020-10-05T00:00:00Z,51.067243,3.688823,12.68258015,11.5504615,80.49040283,NA,NA
M2,GENT,2020-10-05T00:00:00Z,51.047166,3.720309,14.16996371,11.82186432,86.6754208,NA,NA
O19,GENT,2020-10-05T00:00:00Z,51.034669,3.700393,15.16826019,11.34913594,NA,NA,NA
W17,GENT,2020-10-05T00:00:00Z,51.048034,3.695156,15.37560002,13.42259527,109.4179546,NA,NA
516424,GENT,2021-10-10T00:00:00Z,51.05576,3.769084,17.48339811,15.36517594,135.4008192,16,0.5
518500,GENT,2021-10-13T00:00:00Z,51.050831,3.739936,14.75574214,11.65371851,NA,31,0.688888889
523406,GENT,2021-10-19T00:00:00Z,51.060701,3.674194,15.75922321,12.83215089,NA,10,0.25
516433,GENT,2021-10-10T00:00:00Z,51.055489,3.768061,12.21835189,10.89139005,76.20831772,11,0.458333333
516497,GENT,2021-10-10T00:00:00Z,51.055692,3.769224,14.26546061,11.67213488,97.12249932,8,0.421052632
518372,GENT,2021-10-13T00:00:00Z,51.055445,3.804949,13.48983449,11.46450317,75.29278696,10,0.588235294
516423,GENT,2021-10-10T00:00:00Z,51.055883,3.768061,NA,NA,NA,12,0.352941176
518459,GENT,2021-10-13T00:00:00Z,51.081356,3.809057,15.9013539,13.14730111,NA,15,0.394736842
518369,GENT,2021-10-13T00:00:00Z,51.055445,3.804949,15.31006288,12.0203433,102.9804008,NA,NA
516461,GENT,2021-10-10T00:00:00Z,51.055273,3.766319,NA,NA,NA,14,0.518518519
516454,GENT,2021-10-10T00:00:00Z,51.055781,3.766935,13.15191898,9.715728121,73.82198579,11,0.523809524
518511,GENT,2021-10-13T00:00:00Z,51.050831,3.739936,14.66886266,11.76062886,88.20053487,17.5,0.460526316
518307,GENT,2021-10-13T00:00:00Z,51.055446,3.804948,NA,NA,NA,16,0.727272727
515880,GENT,2021-10-09T00:00:00Z,51.00447,3.811997,12.73268898,11.16044191,76.32327096,14,0.451612903
516437,GENT,2021-10-10T00:00:00Z,51.055714,3.769135,13.81321041,11.8102798,88.92022692,7.5,0.375
518396,GENT,2021-10-13T00:00:00Z,51.081355,3.809057,14.50812044,12.70606622,98.08287987,8,0.5
518364,GENT,2021-10-13T00:00:00Z,51.055445,3.804949,12.04149687,10.43857082,66.53387226,8,0.470588235
516478,GENT,2021-10-10T00:00:00Z,51.055713,3.769228,13.05442508,10.74577753,71.05151592,15,0.454545455
517768,GENT,2021-10-12T00:00:00Z,51.036218,3.709841,NA,NA,NA,13,0.371428571
517760,GENT,2021-10-12T00:00:00Z,51.036845,3.710314,13.23862067,11.40545355,79.69201723,9,0.310344828
518513,GENT,2021-10-13T00:00:00Z,51.050831,3.739936,14.44179393,11.57009804,85.99680152,28,0.8
519018,GENT,2021-10-14T00:00:00Z,51.035184,3.710305,NA,NA,NA,9,0.321428571
513877,GENT,2021-10-06T00:00:00Z,51.043967,3.719325,13.93891558,10.77736887,68.47786809,31,1.148148148
516460,GENT,2021-10-10T00:00:00Z,51.055733,3.76931,NA,NA,NA,22,0.785714286
514610,GENT,2021-10-07T00:00:00Z,51.049089,3.715508,NA,NA,NA,9.3,0.715384615
517751,GENT,2021-10-12T00:00:00Z,51.036915,3.711487,12.69756262,10.47353121,67.30465519,6,0.3
518350,GENT,2021-10-13T00:00:00Z,51.055445,3.804949,15.85418199,12.5603381,104.1764902,12,0.666666667
513919,GENT,2021-10-06T00:00:00Z,51.044655,3.718066,16.56576363,12.57086729,97.31375567,NA,NA
514408,GENT,2021-10-07T00:00:00Z,51.043328,3.732662,NA,NA,NA,8.2,0.546666667
514478,GENT,2021-10-07T00:00:00Z,51.042209,3.731894,NA,NA,NA,8,0.444444444
514485,GENT,2021-10-07T00:00:00Z,51.042209,3.731894,12.90675861,7.673518087,35.02450566,14,0.608695652
514547,GENT,2021-10-07T00:00:00Z,51.058153,3.687645,13.98019726,11.8003863,81.64158274,13,0.5
514573,GENT,2021-10-07T00:00:00Z,51.058153,3.687645,14.63037847,11.88698125,86.14916591,14,0.56
514579,GENT,2021-10-07T00:00:00Z,51.058153,3.687645,13.00811354,11.50412561,75.5172261,16,0.432432432
514581,GENT,2021-10-07T00:00:00Z,51.058153,3.687645,NA,NA,NA,17,0.53125
514582,GENT,2021-10-07T00:00:00Z,51.057983,3.686961,NA,NA,NA,15,0.5
514584,GENT,2021-10-07T00:00:00Z,51.057983,3.686961,12.9761138,10.50683478,55.22812743,12,0.333333333
514899,GENT,2021-10-08T00:00:00Z,51.047954,3.716716,NA,NA,NA,NA,NA
515042,GENT,2021-10-08T00:00:00Z,51.00447,3.811997,10.33182134,9.478764256,53.90409325,24,0.324324324
515043,GENT,2021-10-08T00:00:00Z,51.00447,3.811997,15.9017905,14.6825578,119.994513,23,0.338235294
515044,GENT,2021-10-08T00:00:00Z,51.00447,3.811997,12.01754296,9.782686825,63.32846054,19,0.306451613
515055,GENT,2021-10-08T00:00:00Z,51.00447,3.811997,9.75441625,7.89426848,41.62459305,NA,NA
515058,GENT,2021-10-08T00:00:00Z,51.00447,3.811997,13.5398805,10.57852868,76.68100694,NA,NA
515061,GENT,2021-10-08T00:00:00Z,51.00447,3.811997,16.65859089,15.71461452,155.4097392,17,0.548387097
515083,GENT,2021-10-08T00:00:00Z,51.00447,3.811997,13.62355981,10.63868991,67.13336125,18,0.4
515093,GENT,2021-10-08T00:00:00Z,51.00447,3.811997,12.37316632,9.358993885,61.11095414,14,0.222222222
515097,GENT,2021-10-08T00:00:00Z,51.055406,3.768103,NA,NA,NA,17,0.566666667
515100,GENT,2021-10-08T00:00:00Z,51.055673,3.769125,15.84248273,13.04853486,NA,5.5,0.305555556
515102,GENT,2021-10-08T00:00:00Z,51.00447,3.811997,NA,NA,NA,15,0.3
515105,GENT,2021-10-08T00:00:00Z,51.055673,3.769125,14.74075458,12.27812291,100.7998708,10.5,0.477272727
515106,GENT,2021-10-08T00:00:00Z,51.00447,3.811997,15.87763444,12.42862014,102.9183276,NA,NA
515111,GENT,2021-10-08T00:00:00Z,51.05544,3.767999,NA,NA,NA,7,0.25
